19949	О принятии в федеральную собственность национального заповедника «Херсонес Таврический» (Севастополь)	
19948	Об установлении границ морского порта Керчь	
19943	О заместителе руководителя Федеральной антимонопольной службы	
19944	О заместителе Министра культуры Российской Федерации	
19942	О порядке принятия решений о предоставлении права пользования участками недр в Чёрном и Азовском морях, право пользования которыми предоставлено на основании разрешений, выданных официальными органами Украины	
19884	О порядке реализации имущества, обращённого в собственность государства	
19885	Об утверждении перечня медицинских товаров, реализация которых в России и ввоз которых на территорию России не подлежат обложению налогом на добавленную стоимость	
19934	О мерах по пресечению незаконных производства и оборота этилового спирта, алкогольной и спиртосодержащей продукции	
19933	О проекте Соглашения об условиях межоператорских взаиморасчётов при оказании услуг международной электросвязи в государствах СНГ	
19932	О проведении в 2015 году аукциона на право пользования участком недр федерального значения, включающим руч. Лясегер-Юрях, левый приток р. Маят (Республика Саха (Якутия))	
19928	Об изменении категории земельных участков для обеспечения сохранности и использования объектов культурного наследия музея-заповедника «Кижи»	
19926	Об утверждении новой редакции программы развития Балтийского федерального университета имени Иммануила Канта	
19925	Об утверждении перечня малочисленных народов Севера и перечня районов проживания малочисленных народов Севера в целях установления социальной пенсии по старости	
19935	О заключении Протокола между таможенными органами России и Финляндии о взаимодействии в области обеспечения стабильного функционирования автомобильных пунктов пропуска	
19922	Об утверждении требований к программам комплексного развития социальной инфраструктуры поселений и городских округов	
20030	Об исключении из прогнозного плана приватизации научно-исследовательских геологических предприятий	
19912	О генеральном директоре акционерного общества «Федеральная корпорация по развитию малого и среднего предпринимательств»	
19891	Об изменении порядка технологического присоединения к электрическим сетям	
19890	Об организации дополнительных маршрутов перевозок пассажиров в Крым и обратно во время туристического сезона	
19923	О дополнительных требованиях к участникам закупки работ по определению кадастровой стоимости	
19879	О внесении изменений в методику оценки эффективности деятельности органов исполнительной власти субъектов Федерации	
19878	Об утверждении критериев определения категорий объектов, оказывающих негативное воздействие на окружающую среду	
19875	Об изменении перечня национальных стандартов и сводов правил по безопасности зданий и сооружений	
19873	О статс-секретаре – заместителе Министра Российской Федерации по делам Северного Кавказа	
19871	Об изменении ставки вывозной таможенной пошлины на пшеницу	
19863	Об образовании организационного комитета по подготовке заявки на проведение Международного конгресса математиков в 2022 году в Санкт-Петербурге	
19862	О распределении в 2015 году субсидий субъектам Федерации на реализацию дополнительных мер в сфере занятости	
19859	О направлении средств на обеспечение инвалидов и отдельных категорий граждан из числа ветеранов техническими средствами реабилитации	
19853	О внесении изменения в программу «Жильё для российской семьи»	
19852	О совершенствовании требований по обеспечению органов государственной власти и местного самоуправления информацией	
19920	О продаже находящихся в федеральной собственности объектов недвижимого имущества	
19895	Об образовании оргкомитета по подготовке и проведению празднования 150-летия со дня рождения Максима Горького	
19831	Об утверждении перечня готовых товаров, подлежащих утилизации после утраты ими потребительских свойств	
19830	Об изменениях в порядке распределения субвенций из бюджета Федерального фонда обязательного медицинского страхования	
19843	О внесении изменений в перечень аэродромов совместного базирования	
19844	О Концепции научно-технической программы Союзного государства «Разработка нового поколения электронных компонентов для систем управления и безопасности автотранспортных средств специального и двойного назначения»	
19824	О переносе выходных дней в 2016 году	
19820	О ставке вывозной таможенной пошлины при поставках газа из России на Украину	
19806	О дополнении системы оценки гражданами деятельности органов власти и управления новым критерием	
19896	О представлении Президенту России предложения о подписании Договора об основах отношений между Россией и Суринамом	
19897	О представлении Президенту России предложения о подписании Договора об основах отношений между Россией и Гаити	
19776	О развитии аэропорта Шереметьево	
19829	О внесении изменений в Федеральную целевую программу развития Калининградской области на период до 2020 года	
19898	О мерах по обеспечению жильём граждан, желающих выехать из закрытых административно-территориальных образований	
19757	О мерах по созданию Почтового банка	
19756	О типовом договоре аренды лесного участка	
19746	Об увеличении размера денежной компенсации за наём жилых помещений военнослужащим и гражданам, уволенным с военной службы	
19732	О дополнении схемы территориального планирования в области транспорта	
19724	О внесении изменений в стандарты раскрытия информации субъектами оптового и розничных рынков электрической энергии	
19723	О мерах по совершенствованию правового регулирования подключения объектов капитального строительства к сетям газораспределения	
19730	О ежегодном Международном юниорском лесном конкурсе	
19714	О создании Московского президентского кадетского училища имени М.А.Шолохова	
19742	О мерах по защите прав потребителей при покупке изделий из драгоценных металлов и камней	
19743	Об утверждении правил контроля за вывозом из России подкарантинной продукции	
19744	Об определении видов особо ценного движимого имущества Российской академии наук	
19713	Об изменениях в порядке предоставления межбюджетных трансфертов на поддержку юридических лиц и резидентов особой экономической зоны в Калининградской области	
19739	Об изменении порядка государственной регистрации предельных отпускных цен производителей на лекарственные препараты	
19735	О совершенствовании статистического учёта среднемесячного дохода от трудовой деятельности	
19695	О заместителе руководителя Федеральной антимонопольной службы	
19696	О порядке предоставления субсидий Республике Крым и городу Севастополю на адресную финансовую поддержку спортивных организаций	
19758	О корректировке перечня продукции, запрещённой к ввозу в Россию	
19671	Об утверждении положения о зонах охраны объектов культурного наследия	
19658	Об уточнении порядка обращения лекарственных средств для ветеринарного применения	
19660	О мерах по повышению эффективности закупок в сфере градостроительной деятельности	
19668	Об изменении границ морского порта Сабетта (Ямало-Ненецкий автономный округ)	
19654	Об утверждении состава коллегиального органа ФАС России для принятия решений по определению цен, тарифов и их предельных уровней в сфере деятельности субъектов естественных монополий	
19800	Об утверждении основной части проекта планировки территории в Сочи для реконструкции стадиона «Фишт»	
19648	О внесении изменений в правила формирования и ведения Федерального реестра сведений о документах об образовании и квалификации	
19645	О дополнительных мерах по реализации Федерального закона «О федеральном бюджете на 2015 год и на плановый период 2016 и 2017 годов»	
19662	Об утверждении новой редакции программы развития Северо-Восточного федерального университета имени М.К.Аммосова	
19641	О предоставлении государственных гарантий по кредитам и облигационным займам, привлекаемым авиационной холдинговой компанией «Сухой»	
19755	О порядке предоставления в аренду неиспользуемых объектов культурного наследия, находящихся в неудовлетворительном состоянии и о расторжении договоров аренды	
19630	О руководителе Федеральной службы по надзору в сфере природопользования	
19625	О внесении изменений в правила направления средств материнского капитала на улучшение жилищных условий	
19624	Об изменении в порядке определения технологии в качестве наилучшей доступной технологии	
19623	Об изменениях в порядке государственной аккредитации образовательной деятельности	
19627	О совершенствовании порядка проведения конкурса на право заключения договора о предоставлении рыбопромыслового участка	
19628	Об утверждении плана реализации на 2015 год и плановый период 2016 и 2017 годов Государственной программы развития сельского хозяйства и регулирования рынков сельскохозяйственной продукции, сырья и продовольствия на 2013–2020 годы	
19620	О заместителе Министра сельского хозяйства Российской Федерации	
19607	О полномочиях ФАС России в сфере деятельности субъектов естественных монополий	
19605	О применении для оплаты проезда по скоростной автомобильной магистрали Москва – Санкт-Петербург на участке 15-й км – 58-й км тарифных групп и классификационных признаков транспортных средств	
19720	Об изменении порядка устройства детей-сирот и детей, оставшихся без попечения родителей, на воспитание в семьи	
19606	О развитии ОАО «Международный аэропорт Внуково»	
19629	О порядке разработки и утверждения бюджетного прогноза на долгосрочный период	
19602	О В.А.Паке	
19603	О временном исполнении обязанностей руководителя Федерального агентства по недропользованию	
19594	Об утверждении стандарта развития конкуренции в субъектах Федерации	
19586	О дополнении единого перечня продукции, подлежащей обязательной сертификации	
19573	Об увеличении квоты на выдачу в 2015 году иностранным гражданам и лицам без гражданства разрешений на временное проживание в России	
19574	О некоторых вопросах предоставления государственных гарантий организациям оборонно-промышленного комплекса для выполнения государственного оборонного заказа	
19559	Об Агентстве по развитию человеческого капитала на Дальнем Востоке	
19561	Об Агентстве Дальнего Востока по привлечению инвестиций и поддержке экспорта	
19572	О проведении переговоров о членстве Росаккредитации в Международном форуме по аккредитации (IAF)	
19560	Об утверждении плана реализации в 2015–2017 годах Стратегии устойчивого развития сельских территорий на период до 2030 года	
19562	О создании федеральных государственных бюджетных учреждений науки в Крыму	
19557	Об определении требований к отдельным видам товаров, работ, услуг, закупаемым государственными органами и государственными внебюджетными фондами	
19558	Об утверждении правил в целях исключения возможности государственных закупок с избыточными потребительскими свойствами	
19552	О распределении в 2015 году субсидий субъектам Федерации на реализацию дополнительных мер в сфере занятости	
19554	О распределении в 2015 году субсидий субъектам Федерации на реализацию комплексных инвестиционных проектов по развитию инновационных территориальных кластеров	
19542	О внесении изменений в перечень технологического оборудования, аналоги которого не производятся в России и ввоз которого не подлежит обложению НДС	
19549	О дополнении государственной программы «Развитие Северо-Кавказского федерального округа» на период до 2025 года	
19548	Об утверждении комплекса мер по сохранению и развитию Кисловодского курортного парка до 2020 года	
19547	Об образовании межведомственного совета по развитию Национальной электронной библиотеки	
19581	О заключении Соглашения о реализации в 2015–2016 годах пилотного проекта по введению маркировки товаров контрольными знаками по товарной позиции «Предметы одежды, принадлежности к одежде и прочие изделия, из натурального меха»	
19504	Об утверждении состава наблюдательного совета свободного порта Владивосток	
19526	Об изменении границ морского порта Владивосток (Приморский край)	
19527	О порядке предоставления прав на добычу водных биоресурсов для различных видов рыболовства	
19545	О выдвижении кандидатов в наблюдательный совет акционерного общества «Агентство по ипотечному жилищному кредитованию»	
19589	Об утверждении Положения о пребывании граждан России в мобилизационном людском резерве	
19520	Об отнесении древнего города Херсонеса Таврического к объектам культурного наследия федерального значения	
19519	Об изменении границ морского порта Сабетта (Ямало-Ненецкий автономный округ)	
19576	О подписании протоколов к соглашениям между правительствами России и Армении о цене поставки газа в Армению и о деятельности ЗАО «АрмРосгазпром»	
19513	О продлении федеральной целевой программы «Развитие телерадиовещания в Российской Федерации на 2009–2015 годы» до 2018 года	
19510	Об изменении первоочередных требований энергетической эффективности для отдельных видов товаров, работ, услуг при государственных закупках	
19512	Об утверждении плана реализации в 2015–2020 годах Основ государственной политики в области использования результатов космической деятельности	
19511	О совершенствовании процедуры оценки фактического воздействия нормативных правовых актов	
19664	О подписании Соглашения между правительствами России и США о сотрудничестве в целях предупреждения, сдерживания и ликвидации незаконного промысла морских ресурсов	
19587	О предоставлении субсидий на страхование рисков при запусках и лётных испытаниях космических аппаратов в 2015 году	
19580	О подписании Договора о координации действий государств ЕАЭС по защите прав на объекты интеллектуальной собственности	
19487	О порядке предоставления субсидий промышленным организациям на техническое перевооружение, реконструкцию и модернизацию	
19490	Об изменении правил предоставления субвенций субъектам Федерации на обеспечение жильём ветеранов, инвалидов и семей, имеющих детей-инвалидов	
19492	Об утверждении критериев определения объектов, подлежащих федеральному государственному экологическому надзору	
19493	Об утверждении плана мониторинга правоприменения на 2016 год	
19477	О порядке принятия решения об отказе в предоставлении права пользования участками недр в Чёрном и Азовском морях, право пользования которыми предоставлено на основании разрешений, выданных официальными органами Украины	
19474	Об утверждении правил предоставления в 2015 году субсидии в виде имущественного взноса в госкорпорацию «Ростех» для внесения в уставный капитал Объединённой двигателестроительной корпорации	
19475	Об утверждении правил предоставления субсидий организациям лёгкой промышленности на формирование межсезонных запасов сырья и материалов	
19476	О присоединении России к Пекинскому договору по аудиовизуальным произведениям	
19466	О применении особой формулы расчёта ставки вывозной таможенной пошлины в отношении сырой нефти, добываемой на Новопортовском нефтегазоконденсатном месторождении	
19457	Об утверждении федеральной целевой программы «Жилище» на 2015–2020 годы	
19455	О мерах государственной поддержки строительства объектов газотранспортной инфраструктуры для поставок газа по «восточному» маршруту	
19456	О предоставлении государственных гарантий по облигационным займам, привлекаемым АО «Объединённая двигателестроительная корпорация»	
19535	О бюджетных инвестициях в реконструкцию и реставрацию стадиона «Центральный» (Екатеринбург)	
19449	Об управлении находящимся за пределами России федеральным имуществом	
19448	О мерах по поддержанию стабильности банковской системы и увеличению объёмов кредитования региональными банками реального сектора экономики	
19447	Об оборудовании автозаправочных станций зарядными колонками для транспортных средств с электродвигателями	
19444	О присуждении в 2015 году премии Правительства России имени Фёдора Волкова за вклад в развитие театрального искусства	
19538	О внесении изменений в Протокол между таможенными органами России и Китая о взаимном признании результатов таможенного контроля в отношении определённых видов товаров	
19539	О заключении Протокола между таможенными органами России и Китая о безопасности цепи поставок товаров при контейнерных перевозках и облегчении торговли	
19540	О подписании Протокола о внесении изменений в Соглашение между правительствами России и Китая о совместном строительстве моста через реку Амур	
19441	Об изменении порядка торговли мощностью на оптовом рынке электрической энергии и мощности	
19440	О внесении изменения в перечень коренных малочисленных народов России	
19439	Об изменении порядка получения военнослужащими жилого помещения в собственность бесплатно	
19525	Об определении прожиточного минимума за II квартал 2015 года	
19438	О создании территории опережающего социально-экономического развития «Камчатка» (Камчатский край)	
19437	Об утверждении нового Положения о Единой системе организации воздушного движения	
19436	О генеральном директоре федерального государственного бюджетного учреждения «Национальный исследовательский центр "Институт имени Н.Е.Жуковского"»	
19536	О внесении изменений в «дорожную карту» «Изменения в отраслях социальной сферы, направленные на повышение эффективности здравоохранения»	
19428	О распределении в 2015 году субсидий субъектам Федерации на реализацию дополнительных мер в сфере занятости	
19429	Об оптимизации механизмов предоставления государственных (муниципальных) услуг	
19425	О распределении в 2015 году субсидий субъектам Федерации на грантовую поддержку сельскохозяйственных потребительских кооперативов	
19426	О распределении в 2015 году субсидий субъектам Федерации на поддержку производства и реализации тонкорунной и полутонкорунной шерсти	
19432	О распределении в 2015 году субсидий субъектам Федерации на подготовку и проведение в 2018 году в России чемпионата мира по футболу	
19433	Об увеличении в 2015 году субсидий субъектам Федерации на развитие мелиорации сельскохозяйственных земель	
19422	О порядке разработки, корректировки, мониторинга и контроля реализации стратегии пространственного развития России	
19408	О порядке замены иностранных товаров, помещённых под таможенную процедуру переработки, эквивалентными товарами	
19398	Об утверждении новой редакции программы развития Северного (Арктического) федерального университета имени М.В.Ломоносова на 2010–2020 годы	
19409	О порядке предоставления субсидий организациям лесопромышленного комплекса на формирование сезонных запасов сырья, материалов и топлива	
19537	О заключении соглашений между Россией и Китаем об открытии консульских учреждений	
19391	Об изменении правил предоставления бюджетных кредитов субъектам Федерации	
19388	Об информационно-аналитической системе «Работа в России»	
19368	О порядке предоставления субсидий управляющей компании территориями опережающего социально-экономического развития в Дальневосточном федеральном округе на технологическое присоединение к электрическим и газовым сетям	
19381	Об утверждении Положения о Правительственной комиссии по вопросам социально-экономического развития Республики Крым и города Севастополя	
19380	О внесении изменений в «дорожные карты» национальной предпринимательской инициативы	
19372	О разграничении полномочий Минсельхоза России и Росалкогольрегулирования по выработке и реализации государственной политики в сфере производства винодельческой продукции	
19371	Об изменении порядка предоставления субсидий на перевозку произведённых на Дальнем Востоке автомобилей в другие регионы России	
19367	О континентальном шельфе России в Охотском море	
19359	О заместителе руководителя Федеральной таможенной службы	
19364	О создании территории опережающего социально-экономического развития «Индустриальный парк “Кангалассы”» (Республика Саха (Якутия))	
19365	О создании территории опережающего социально-экономического развития «Михайловский» (Приморский край)	
19366	О создании территории опережающего социально-экономического развития «Беринговский» (Чукотский автономный округ)	
19352	О создании территории опережающего социально-экономического развития «Приамурская» (Амурская область)	
19350	О заключении соглашения между правительствами России и Китая о строительстве и эксплуатации трансграничной канатной дороги через реку Амур	
19351	О создании территории опережающего социально-экономического развития «Белогорск» (Амурская область)	
19343	О предельной стоимости 1 кв. м общей площади жилых помещений при строительстве объектов жилого комплекса космодрома «Восточный»	
19339	О В.И.Якунине	
19340	О президенте открытого акционерного общества «Российские железные дороги»	
19319	О внесении изменений в «дорожную карту» «Совершенствование таможенного администрирования»	
19320	О поддержке некоммерческих организаций, которые занимаются комплексной реабилитацией лиц, потребляющих наркотики и психотропные вещества	
19321	О распределении в 2015 году субсидий субъектам Федерации на переработку продукции растениеводства и животноводства	
19325	О распределении в 2015 году субсидий субъектам Федерации по инвестиционным кредитам на строительство и реконструкцию объектов молочного скотоводства	
19316	О распределении в 2015 году субсидий субъектам Федерации по краткосрочным кредитам на развитие молочного скотоводства	
19318	Об увеличении в 2015 году субсидии Республике Крым на развитие мелиорации сельскохозяйственных земель	
19305	О распределении в 2015 году субсидий на софинансирование государственных программ субъектов Федерации в области использования и охраны водных объектов	
19304	О распределении в 2015 году субсидий субъектам Федерации на создание системы обеспечения вызова экстренных оперативных служб по единому номеру 112	
19296	Об утверждении концепции государственной политики по увековечению памяти жертв политических репрессий	
19298	Об открытии аэропорта Калуга (Грабцево) для международных полётов	
19297	О порядке предоставления субсидий организациям лесопромышленного комплекса на создание новых высокотехнологичных производств по переработке древесины	
19280	Об изменении категории земельных участков для организации национального парка «Сайлюгемский» (Республика Алтай)	
19379	О порядке предоставления субсидий субъектам Федерации на подготовку управленческих кадров в экономике	
19278	Об особой экономической зоне промышленно-производственного типа «Ступино Квадрат» (Московская область)	
19279	Об утверждении положения об исполнении национальным исследовательским центром «Институт имени Н.Е.Жуковского» полномочий учредителя федеральных государственных унитарных предприятий	
19291	Об изменении правил определения таможенной стоимости вывозимых из России товаров	
19326	О совершенствовании нормативного правового регулирования в сфере жилищного строительства	
19269	Об утверждении правил предоставления субсидий на реализацию инвестиционных проектов по созданию индустриальных парков и технопарков	
19467	Об изменении порядка предоставления госгарантий по кредитам и облигационным займам, привлекаемым в рамках мер, направленных на повышение устойчивости экономического развития	
19265	О дополнении списка стран, в отношении которых вводится запрет на ввоз в Россию сельскохозяйственной продукции, сырья и продовольствия	
19255	О введении возможности рассрочки уплаты разового платежа за пользование недрами	
19259	О регулировании производства и оборота отдельных видов винодельческой продукции	
19290	Об утверждении правил разработки, корректировки, мониторинга и контроля реализации стратегии социально-экономического развития России	
19292	О порядке разработки и корректировки стратегий социально-экономического развития макрорегионов	
19293	Об утверждении правил разработки, корректировки, мониторинга и контроля реализации основных направлений деятельности Правительства России	
19254	О совершенствовании механизма распределения квот добычи водных биологических ресурсов в районах действия международных договоров	
19253	Об изменении правил присоединения сетей электросвязи и их взаимодействия	
19250	Об индустриальных парках и управляющих компаниях индустриальных парков	
19249	О целях деятельности автономной некоммерческой организации «Российская система качества»	
19237	О компенсации затрат организаций и индивидуальных предпринимателей при утилизации отходов	
19236	О порядке определения перечня организаций и физических лиц, в отношении которых имеются сведения об их причастности к экстремистской деятельности или терроризму	
19234	Об изменении правил признания лица инвалидом	
19233	О перераспределении в 2015 году субсидий субъектам Федерации на развитие физической культуры и спорта	
19232	О В.В.Гаевском	
19217	Об утверждении федеральной целевой программы «Социально-экономическое развитие Курильских островов (Сахалинская область) на 2016–2025 годы»	
19216	О новой государственной системе миграционного и регистрационного учёта	
19215	Об упорядочении нормативной правовой базы в связи с принятием нового пенсионного законодательства	
19302	О передаче Санкт-Петербургского национального исследовательского Академического университета Российской академии наук в ведение Минобрнауки России	
19370	О внесении изменений в перечень моногородов	
19209	О распределении в 2015 году субсидий субъектам Федерации на развитие жилищного строительства	
